date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
금,09:00,09:50,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-00,응용수학과
금,16:30,19:30,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-00,응용수학과
월,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-01,응용수학과
수,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-01,응용수학과
금,10:30,11:20,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-01,응용수학과
금,16:30,19:30,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-01,응용수학과
월,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-02,응용수학과
수,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-02,응용수학과
금,13:30,14:20,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-02,응용수학과
금,16:30,19:30,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-02,응용수학과
월,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-03,응용수학과
수,15:00,16:15,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-03,응용수학과
금,15:00,15:50,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-03,응용수학과
금,16:30,19:30,전공기초(11),미분적분학,김병학,1,AMTH,AMTH1009-03,응용수학과
화,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-04,응용수학과
목,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-04,응용수학과
금,09:00,09:50,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-04,응용수학과
화,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-05,응용수학과
목,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-05,응용수학과
금,10:30,11:20,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-05,응용수학과
화,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
목,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
금,13:30,14:20,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
화,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
목,09:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
금,15:00,15:50,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
금,09:00,09:50,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
금,10:30,11:20,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
금,13:30,14:20,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
금,15:00,15:50,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
금,09:00,09:50,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
금,10:30,11:20,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
금,13:30,14:20,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
금,15:00,15:50,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
월,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
수,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
금,09:00,09:50,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
월,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
수,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
금,10:30,11:20,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
월,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
수,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
금,13:30,14:20,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
월,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
수,09:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
금,15:00,15:50,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
화,15:00,16:15,전공기초(11),미분적분학1,김병학,1,AMTH,AMTH1002-00,응용수학과
목,15:00,16:15,전공기초(11),미분적분학1,김병학,1,AMTH,AMTH1002-00,응용수학과
화,15:00,16:15,전공기초(11),미분적분학1,"김경수, 김정산",1,AMTH,AMTH1002-01,응용수학과
목,15:00,16:15,전공기초(11),미분적분학1,"김경수, 김정산",1,AMTH,AMTH1002-01,응용수학과
월,09:00,10:15,전공기초(11),미분적분학1,전준기,1,AMTH,AMTH1002-02,응용수학과
수,09:00,10:15,전공기초(11),미분적분학1,전준기,1,AMTH,AMTH1002-02,응용수학과
월,09:00,10:15,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-03,응용수학과
수,09:00,10:15,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-03,응용수학과
월,10:30,11:45,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-04,응용수학과
수,10:30,11:45,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-04,응용수학과
화,09:00,10:15,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-05,응용수학과
목,09:00,10:15,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-05,응용수학과
화,10:30,11:45,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-06,응용수학과
목,10:30,11:45,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-06,응용수학과
월,15:00,16:15,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-07,응용수학과
수,15:00,16:15,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-07,응용수학과
월,16:30,17:45,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-08,응용수학과
수,16:30,17:45,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-08,응용수학과
화,12:00,13:15,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-09,응용수학과
목,12:00,13:15,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-09,응용수학과
화,13:30,14:45,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-10,응용수학과
목,13:30,14:45,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-10,응용수학과
화,15:00,16:15,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-11,응용수학과
목,15:00,16:15,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-11,응용수학과
화,16:30,17:45,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-12,응용수학과
목,16:30,17:45,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-12,응용수학과
월,10:30,11:45,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-13,응용수학과
수,10:30,11:45,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-13,응용수학과
월,12:00,13:15,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-14,응용수학과
수,12:00,13:15,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-14,응용수학과
화,09:00,10:15,전공기초(11),미분적분학1,김응기,1,AMTH,AMTH1002-15,응용수학과
목,09:00,10:15,전공기초(11),미분적분학1,김응기,1,AMTH,AMTH1002-15,응용수학과
월,09:00,10:15,전공기초(11),미분적분학1,김수현,1,AMTH,AMTH1002-16,응용수학과
수,09:00,10:15,전공기초(11),미분적분학1,김수현,1,AMTH,AMTH1002-16,응용수학과
화,09:00,10:15,전공기초(11),미분적분학1,남윤,1,AMTH,AMTH1002-17,응용수학과
목,09:00,10:15,전공기초(11),미분적분학1,남윤,1,AMTH,AMTH1002-17,응용수학과
월,13:30,14:45,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-00,응용수학과
수,13:30,14:45,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-00,응용수학과
월,15:00,16:15,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-01,응용수학과
수,15:00,16:15,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-01,응용수학과
화,09:00,10:15,전공기초(11),선형대수,배재형,1,AMTH,AMTH1004-02,응용수학과
목,09:00,10:15,전공기초(11),선형대수,배재형,1,AMTH,AMTH1004-02,응용수학과
화,10:30,11:45,전공기초(11),선형대수,박명진,1,AMTH,AMTH1004-03,응용수학과
목,10:30,11:45,전공기초(11),선형대수,박명진,1,AMTH,AMTH1004-03,응용수학과
화,09:00,10:15,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-04,응용수학과
목,09:00,10:15,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-04,응용수학과
화,10:30,11:45,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-05,응용수학과
목,10:30,11:45,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-05,응용수학과
월,15:00,16:15,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-06,응용수학과
수,15:00,16:15,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-06,응용수학과
월,16:30,17:45,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-07,응용수학과
수,16:30,17:45,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-07,응용수학과
화,12:00,13:15,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-08,응용수학과
목,12:00,13:15,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-08,응용수학과
화,13:30,14:45,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-09,응용수학과
목,13:30,14:45,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-09,응용수학과
월,10:30,11:45,전공기초(11),선형대,수이진,1,AMTH,AMTH1004-10,응용수학과
수,10:30,11:45,전공기초(11),선형대,수이진,1,AMTH,AMTH1004-10,응용수학과
화,09:00,10:15,전공기초(11),선형대수,박지연,1,AMTH,AMTH1004-11,응용수학과
목,09:00,10:15,전공기초(11),선형대수,박지연,1,AMTH,AMTH1004-11,응용수학과
화,15:00,16:15,전공기초(11),선형대수,박준표,1,AMTH,AMTH1004-12,응용수학과
목,15:00,16:15,전공기초(11),선형대수,박준표,1,AMTH,AMTH1004-12,응용수학과
화,15:00,16:15,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-00,응용수학과
목,15:00,16:15,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-00,응용수학과
화,16:30,17:45,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-01,응용수학과
목,16:30,17:45,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-01,응용수학과
월,12:00,13:15,전공기초(11),물리학1,이민철,1,APHY,APHY1000-00,응용물리학과
수,12:00,13:15,전공기초(11),물리학1,이민철,1,APHY,APHY1000-00,응용물리학과
월,16:30,17:45,전공기초(11),물리학1,이은상,1,APHY,APHY1000-01,응용물리학과
수,16:30,17:45,전공기초(11),물리학1,이은상,1,APHY,APHY1000-01,응용물리학과
월,10:30,11:45,전공기초(11),물리학1,박민식,1,APHY,APHY1000-02,응용물리학과
수,10:30,11:45,전공기초(11),물리학1,박민식,1,APHY,APHY1000-02,응용물리학과
월,09:00,10:15,전공기초(11),물리학1,최홍,1,APHY,APHY1000-03,응용물리학과
수,09:00,10:15,전공기초(11),물리학1,최홍,1,APHY,APHY1000-03,응용물리학과
월,15:00,16:15,전공기초(11),물리학1,김영민,1,APHY,APHY1000-04,응용물리학과
수,15:00,16:15,전공기초(11),물리학1,김영민,1,APHY,APHY1000-04,응용물리학과
월,16:30,17:45,전공기초(11),물리학1,김영민,1,APHY,APHY1000-05,응용물리학과
수,16:30,17:45,전공기초(11),물리학1,김영민,1,APHY,APHY1000-05,응용물리학과
화,13:30,14:45,전공기초(11),물리학1,이남영,1,APHY,APHY1000-06,응용물리학과
목,13:30,14:45,전공기초(11),물리학1,이남영,1,APHY,APHY1000-06,응용물리학과
화,15:00,16:15,전공기초(11),물리학1,이선구,1,APHY,APHY1000-07,응용물리학과
목,15:00,16:15,전공기초(11),물리학1,이선구,1,APHY,APHY1000-07,응용물리학과
화,16:30,17:45,전공기초(11),물리학1,이선구,1,APHY,APHY1000-08,응용물리학과
목,16:30,17:45,전공기초(11),물리학1,이선구,1,APHY,APHY1000-08,응용물리학과
화,12:00,13:15,전공기초(11),물리학1,이남영,1,APHY,APHY1000-09,응용물리학과
목,12:00,13:15,전공기초(11),물리학1,이남영,1,APHY,APHY1000-09,응용물리학과
월,10:30,11:45,전공기초(11),물리학1,강곤,1,APHY,APHY1000-10,응용물리학과
수,10:30,11:45,전공기초(11),물리학1,강곤,1,APHY,APHY1000-10,응용물리학과
월,09:00,10:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-02,응용물리학과
수,09:00,10:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-02,응용물리학과
화,09:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-05,응용물리학과
목,09:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-05,응용물리학과
화,09:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-06,응용물리학과
목,09:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-06,응용물리학과
화,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-07,응용물리학과
목,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-07,응용물리학과
화,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-08,응용물리학과
목,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-08,응용물리학과
화,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-09,응용물리학과
목,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-09,응용물리학과
화,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-10,응용물리학과
목,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-10,응용물리학과
화,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-11,응용물리학과
목,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-11,응용물리학과
화,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-12,응용물리학과
목,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-12,응용물리학과
화,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-13,응용물리학과
목,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-13,응용물리학과
화,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-14,응용물리학과
목,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-14,응용물리학과
월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-15,응용물리학과
수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-15,응용물리학과
월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-16,응용물리학과
수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-16,응용물리학과
월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-17,응용물리학과
수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-17,응용물리학과
화,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-18,응용물리학과
목,09:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-18,응용물리학과
